name,id,name_type,class,mass,fall,year,lat,long,geolocation
Grove Mountains 022911,50099,Valid,L6,4.25,Found,2003,-72.775,75.31861,"(-72.775, 75.31861)"
Grove Mountains 022912,48037,Valid,L6,8.5,Found,2003,-72.775,75.318889,"(-72.775, 75.318889)"
Grove Mountains 022913,48038,Valid,L6,6.63,Found,2003,-72.775,75.319167,"(-72.775, 75.319167)"
Grove Mountains 022914,48039,Valid,H6,6.59,Found,2003,-72.775,75.319444,"(-72.775, 75.319444)"
Grove Mountains 022921,50101,Valid,H3,2.43,Found,2003,-72.7747,75.3231,"(-72.7747, 75.3231)"
Grove Mountains 022922,50102,Valid,H5,3.91,Found,2003,-72.77472,75.32306,"(-72.77472, 75.32306)"
Grove Mountains 022923,48041,Valid,H3,3.47,Found,2003,-72.774722,75.323333,"(-72.774722, 75.323333)"
Grove Mountains 022924,50103,Valid,L4,3.44,Found,2003,-72.77472,75.32361,"(-72.77472, 75.32361)"
Grove Mountains 022926,48042,Valid,H6,3.47,Found,2003,-72.774722,75.324167,"(-72.774722, 75.324167)"
Grove Mountains 022929,48043,Valid,H5,2.11,Found,2003,-72.774722,75.325,"(-72.774722, 75.325)"
Grove Mountains 022931,30716,Valid,Ureilite,1.2,Found,2003,-72.77444,75.31972,"(-72.77444, 75.31972)"
Grove Mountains 022932,48045,Valid,H5,4.18,Found,2003,-72.774444,75.32,"(-72.774444, 75.32)"
Grove Mountains 022933,48046,Valid,L5,3.45,Found,2003,-72.774444,75.320278,"(-72.774444, 75.320278)"
Grove Mountains 022935,48047,Valid,H4,1.55,Found,2003,-72.774444,75.320833,"(-72.774444, 75.320833)"
Grove Mountains 022936,48048,Valid,L6,1.54,Found,2003,-72.774444,75.321111,"(-72.774444, 75.321111)"
Grove Mountains 022938,48049,Valid,H4,1.02,Found,2003,-72.774444,75.321667,"(-72.774444, 75.321667)"
Grove Mountains 022941,50104,Valid,L5,0.83,Found,2003,-72.77444,75.3225,"(-72.77444, 75.3225)"
Grove Mountains 022942,48051,Valid,H6,0.66,Found,2003,-72.774444,75.322778,"(-72.774444, 75.322778)"
Grove Mountains 022946,50105,Valid,H5,0.59,Found,2003,-72.77444,75.32278,"(-72.77444, 75.32278)"
Grove Mountains 022947,50106,Valid,H5,0.48,Found,2003,-72.77444,75.32278,"(-72.77444, 75.32278)"
Grove Mountains 022955,50107,Valid,H4,0.46,Found,2003,-72.77444,75.32528,"(-72.77444, 75.32528)"
Grove Mountains 022962,48052,Valid,H6,1.09,Found,2003,-72.774167,75.315278,"(-72.774167, 75.315278)"
Grove Mountains 022964,48053,Valid,H4,1.54,Found,2003,-72.774167,75.315278,"(-72.774167, 75.315278)"
Grove Mountains 022965,50108,Valid,H5,1,Found,2003,-72.77417,75.31556,"(-72.77417, 75.31556)"
Grove Mountains 022966,50109,Valid,H5,0.91,Found,2003,-72.77417,75.31583,"(-72.77417, 75.31583)"
Grove Mountains 022968,50111,Valid,H5,0.91,Found,2003,-72.77417,75.31639,"(-72.77417, 75.31639)"
Grove Mountains 022969,48054,Valid,H5,1.16,Found,2003,-72.773889,75.32,"(-72.773889, 75.32)"
Grove Mountains 022971,48055,Valid,H4,1.09,Found,2003,-72.773889,75.32,"(-72.773889, 75.32)"
Grove Mountains 022975,50112,Valid,H5,0.87,Found,2003,-72.77389,75.32,"(-72.77389, 75.32)"
Grove Mountains 022977,50113,Valid,H4,0.65,Found,2003,-72.77389,75.32056,"(-72.77389, 75.32056)"
Grove Mountains 022982,48056,Valid,H4,0.56,Found,2003,-72.773889,75.321944,"(-72.773889, 75.321944)"
Grove Mountains 022983,48057,Valid,H5,0.61,Found,2003,-72.773889,75.322222,"(-72.773889, 75.322222)"
Grove Mountains 022984,48058,Valid,H6,0.56,Found,2003,-72.773889,75.3225,"(-72.773889, 75.3225)"
Grove Mountains 022985,50114,Valid,H4,0.69,Found,2003,-72.77361,75.34361,"(-72.77361, 75.34361)"
Grove Mountains 022986,50115,Valid,H4,0.47,Found,2003,-72.77361,75.34361,"(-72.77361, 75.34361)"
Grove Mountains 022989,48059,Valid,H5,0.55,Found,2003,-72.773611,75.343611,"(-72.773611, 75.343611)"
Grove Mountains 023001,50116,Valid,H5,0.47,Found,2003,-72.77361,75.34667,"(-72.77361, 75.34667)"
Grove Mountains 023006,50117,Valid,H5,0.45,Found,2003,-72.7739,75.3281,"(-72.7739, 75.3281)"
Grove Mountains 023035,50118,Valid,L6,0.69,Found,2003,-72.77333,75.32194,"(-72.77333, 75.32194)"
Grove Mountains 023037,50119,Valid,H5,0.56,Found,2003,-72.77333,75.32222,"(-72.77333, 75.32222)"
Grove Mountains 023042,48061,Valid,H5,0.9,Found,2003,-72.773333,75.323611,"(-72.773333, 75.323611)"
Grove Mountains 023047,50121,Valid,H6,0.64,Found,2003,-72.77333,75.325,"(-72.77333, 75.325)"
Grove Mountains 023052,50122,Valid,H4,0.59,Found,2003,-72.7733,75.3264,"(-72.7733, 75.3264)"
Grove Mountains 023085,48062,Valid,H4,1.55,Found,2003,-72.775556,75.324167,"(-72.775556, 75.324167)"
Grove Mountains 023086,50123,Valid,H4,1.56,Found,2003,-72.77556,75.32444,"(-72.77556, 75.32444)"
Grove Mountains 023087,48063,Valid,H4,1.07,Found,2003,-72.775556,75.324722,"(-72.775556, 75.324722)"
Grove Mountains 023088,50124,Valid,H4,1.16,Found,2003,-72.7756,75.325,"(-72.7756, 75.325)"
Grove Mountains 023091,48065,Valid,H6,1.35,Found,2003,-72.775833,75.314722,"(-72.775833, 75.314722)"
Grove Mountains 023096,48066,Valid,H5,0.61,Found,2003,-72.775833,75.314722,"(-72.775833, 75.314722)"
Grove Mountains 023098,48067,Valid,L4,0.92,Found,2003,-72.775833,75.314722,"(-72.775833, 75.314722)"
Grove Mountains 023101,48069,Valid,L6,1.07,Found,2003,-72.774444,75.321667,"(-72.774444, 75.321667)"
Grove Mountains 023105,50125,Valid,L5,1.29,Found,2003,-72.77444,75.32167,"(-72.77444, 75.32167)"
Grove Mountains 023106,50126,Valid,H5,1.52,Found,2003,-72.77444,75.32167,"(-72.77444, 75.32167)"
Grove Mountains 023107,50127,Valid,L6,1.08,Found,2003,-72.77444,75.32194,"(-72.77444, 75.32194)"
Grove Mountains 023111,50129,Valid,H6,1.28,Found,2003,-72.77444,75.32306,"(-72.77444, 75.32306)"
Grove Mountains 023114,48071,Valid,H4,0.7,Found,2003,-72.774444,75.323889,"(-72.774444, 75.323889)"
Grove Mountains 023115,48072,Valid,L5,0.99,Found,2003,-72.774444,75.324167,"(-72.774444, 75.324167)"
Grove Mountains 023117,48073,Valid,L6,1.31,Found,2003,-72.774444,75.324722,"(-72.774444, 75.324722)"
Grove Mountains 023118,48074,Valid,L6,0.85,Found,2003,-72.774444,75.325,"(-72.774444, 75.325)"
Grove Mountains 023122,48075,Valid,H4,0.65,Found,2003,-72.774167,75.3175,"(-72.774167, 75.3175)"
Grove Mountains 023124,48076,Valid,L6,0.61,Found,2003,-72.774167,75.318056,"(-72.774167, 75.318056)"
Grove Mountains 023125,48077,Valid,L6,0.61,Found,2003,-72.774167,75.318333,"(-72.774167, 75.318333)"
Grove Mountains 023126,50131,Valid,H5,0.59,Found,2003,-72.7742,75.3186,"(-72.7742, 75.3186)"
Grove Mountains 023127,50132,Valid,H6,0.98,Found,2003,-72.77417,75.31889,"(-72.77417, 75.31889)"
Grove Mountains 023128,50133,Valid,H4,0.98,Found,2003,-72.77417,75.31917,"(-72.77417, 75.31917)"
Grove Mountains 023129,50134,Valid,H5,1.83,Found,2003,-72.77417,75.31944,"(-72.77417, 75.31944)"
Grove Mountains 023132,48078,Valid,L6,0.61,Found,2003,-72.774167,75.320278,"(-72.774167, 75.320278)"
Grove Mountains 023133,50135,Valid,L5,0.64,Found,2003,-72.77417,75.32056,"(-72.77417, 75.32056)"
Grove Mountains 023138,48079,Valid,L4,4.52,Found,2003,-72.773333,75.336389,"(-72.773333, 75.336389)"
Grove Mountains 023144,48081,Valid,L4,0.99,Found,2003,-72.773333,75.3375,"(-72.773333, 75.3375)"
Grove Mountains 023145,48082,Valid,L6,0.82,Found,2003,-72.773333,75.337778,"(-72.773333, 75.337778)"
Grove Mountains 023146,50137,Valid,L6,0.84,Found,2003,-72.77333,75.33806,"(-72.77333, 75.33806)"
Grove Mountains 023149,48083,Valid,L6,603.7,Found,2003,-72.773056,75.338056,"(-72.773056, 75.338056)"
Grove Mountains 023151,48085,Valid,H4,84.73,Found,2003,-72.775,75.338889,"(-72.775, 75.338889)"
Grove Mountains 023152,48086,Valid,L6,1.8,Found,2003,-72.775,75.338889,"(-72.775, 75.338889)"
Grove Mountains 023154,48087,Valid,CV3,1.2,Found,2003,-72.773611,75.338611,"(-72.773611, 75.338611)"
Grove Mountains 023155,50138,Valid,CV3,0.41,Found,2003,-72.7736,75.3386,"(-72.7736, 75.3386)"
Grove Mountains 023158,48088,Valid,CV3,1.18,Found,2003,-72.773889,75.339167,"(-72.773889, 75.339167)"
Grove Mountains 023159,48089,Valid,CV3,1.31,Found,2003,-72.773889,75.339167,"(-72.773889, 75.339167)"
Grove Mountains 023161,50139,Valid,H5,9.8,Found,2003,-72.7739,75.3394,"(-72.7739, 75.3394)"
Grove Mountains 023167,50141,Valid,L6,8.08,Found,2003,-72.77389,75.33944,"(-72.77389, 75.33944)"
Grove Mountains 023172,50142,Valid,L5,2.44,Found,2003,-72.77389,75.33944,"(-72.77389, 75.33944)"
Grove Mountains 023176,50143,Valid,H5,0.88,Found,2003,-72.77389,75.33944,"(-72.77389, 75.33944)"
Grove Mountains 023177,50144,Valid,H5,0.48,Found,2003,-72.7739,75.3394,"(-72.7739, 75.3394)"
Grove Mountains 023182,50145,Valid,H6,0.46,Found,2003,-72.77389,75.33944,"(-72.77389, 75.33944)"
Grove Mountains 023188,50146,Valid,H5,0.46,Found,2003,-72.77389,75.33972,"(-72.77389, 75.33972)"
Grove Mountains 023221,50148,Valid,H6,0.91,Found,2003,-72.77333,75.33861,"(-72.77333, 75.33861)"
Grove Mountains 023222,50149,Valid,H5,0.65,Found,2003,-72.77333,75.33861,"(-72.77333, 75.33861)"
Grove Mountains 023224,48092,Valid,L6,0.65,Found,2003,-72.773333,75.338611,"(-72.773333, 75.338611)"
Grove Mountains 023225,48093,Valid,H5,0.68,Found,2003,-72.773333,75.338611,"(-72.773333, 75.338611)"
Grove Mountains 023243,50151,Valid,H4,1.73,Found,2003,-72.77361,75.32,"(-72.77361, 75.32)"
Grove Mountains 023244,48094,Valid,L6,2.45,Found,2003,-72.773611,75.32,"(-72.773611, 75.32)"
Grove Mountains 023245,50152,Valid,H4,2.06,Found,2003,-72.77361,75.32,"(-72.77361, 75.32)"
Grove Mountains 023246,48095,Valid,L6,0.9,Found,2003,-72.773611,75.32,"(-72.773611, 75.32)"
Grove Mountains 023248,48096,Valid,L6,1.22,Found,2003,-72.773611,75.32,"(-72.773611, 75.32)"
Grove Mountains 023261,48097,Valid,L6,1.22,Found,2003,-72.773611,75.320278,"(-72.773611, 75.320278)"
Grove Mountains 023262,48098,Valid,H4,1.36,Found,2003,-72.773611,75.320278,"(-72.773611, 75.320278)"
Grove Mountains 023265,50154,Valid,H5,0.67,Found,2003,-72.77361,75.32028,"(-72.77361, 75.32028)"
Grove Mountains 023266,48099,Valid,H5,0.82,Found,2003,-72.773611,75.320278,"(-72.773611, 75.320278)"
Grove Mountains 023267,50155,Valid,H5,0.6,Found,2003,-72.77361,75.32028,"(-72.77361, 75.32028)"
Grove Mountains 023269,50156,Valid,H5,0.46,Found,2003,-72.7736,75.3203,"(-72.7736, 75.3203)"
Grove Mountains 023284,48101,Valid,H6,1.59,Found,2003,-72.773611,75.320833,"(-72.773611, 75.320833)"
Grove Mountains 023286,50158,Valid,H4,1.14,Found,2003,-72.77361,75.32083,"(-72.77361, 75.32083)"
Grove Mountains 023289,50159,Valid,L6,0.55,Found,2003,-72.77361,75.32083,"(-72.77361, 75.32083)"
Grove Mountains 023299,50161,Valid,L6,0.48,Found,2003,-72.7736,75.3211,"(-72.7736, 75.3211)"
Grove Mountains 023301,50162,Valid,L6,5.71,Found,2003,-72.775,75.33889,"(-72.775, 75.33889)"
Grove Mountains 023302,50163,Valid,L5,3.2,Found,2003,-72.775,75.33889,"(-72.775, 75.33889)"
Grove Mountains 023306,48102,Valid,L6,0.52,Found,2003,-72.775,75.338889,"(-72.775, 75.338889)"
Grove Mountains 023311,48103,Valid,L6,21.43,Found,2003,-72.889444,75.910556,"(-72.889444, 75.910556)"
Grove Mountains 023312,48104,Valid,L5,2.47,Found,2003,-72.890833,75.911111,"(-72.890833, 75.911111)"
Grove Mountains 023535,50165,Valid,L5,0.45,Found,2003,-72.9833,75.2514,"(-72.9833, 75.2514)"
Grove Mountains 023542,50166,Valid,L5,0.47,Found,2003,-72.9833,75.2514,"(-72.9833, 75.2514)"
Grove Mountains 023554,50168,Valid,L5,0.48,Found,2003,-72.98417,75.24639,"(-72.98417, 75.24639)"
Grove Mountains 023561,48105,Valid,L5,0.7,Found,2003,-72.984167,75.246389,"(-72.984167, 75.246389)"
Grove Mountains 023562,50169,Valid,H5,0.45,Found,2003,-72.98417,75.24639,"(-72.98417, 75.24639)"
Grove Mountains 023563,48106,Valid,L5,0.55,Found,2003,-72.984167,75.246389,"(-72.984167, 75.246389)"
Grove Mountains 023571,50171,Valid,L5,0.48,Found,2003,-72.98417,75.24667,"(-72.98417, 75.24667)"
Grove Mountains 023576,48107,Valid,L5,0.82,Found,2003,-72.984167,75.246667,"(-72.984167, 75.246667)"
Grove Mountains 023578,50172,Valid,L6,0.47,Found,2003,-72.9842,75.2467,"(-72.9842, 75.2467)"
Grove Mountains 023583,50173,Valid,L5,0.59,Found,2003,-72.98417,75.24667,"(-72.98417, 75.24667)"
Grove Mountains 023586,50174,Valid,L4,8.27,Found,2003,-72.98417,75.24667,"(-72.98417, 75.24667)"
Grove Mountains 023589,50175,Valid,L5,1.57,Found,2003,-72.9839,75.2514,"(-72.9839, 75.2514)"
Grove Mountains 023593,48109,Valid,L5,1.85,Found,2003,-72.983889,75.251389,"(-72.983889, 75.251389)"
Grove Mountains 023594,50176,Valid,L5,1.2,Found,2003,-72.98389,75.25139,"(-72.98389, 75.25139)"
Grove Mountains 023595,50177,Valid,L6,1,Found,2003,-72.98389,75.25139,"(-72.98389, 75.25139)"
Grove Mountains 023598,50178,Valid,L5,1.15,Found,2003,-72.98389,75.25139,"(-72.98389, 75.25139)"
Grove Mountains 023609,50181,Valid,L5,0.88,Found,2003,-72.98389,75.25139,"(-72.98389, 75.25139)"
Grove Mountains 023611,50183,Valid,L5,1.72,Found,2003,-72.9925,75.25139,"(-72.9925, 75.25139)"
Grove Mountains 023613,50184,Valid,L5,0.98,Found,2003,-72.98389,75.25139,"(-72.98389, 75.25139)"
Grove Mountains 023689,50185,Valid,H4,0.6,Found,2003,-72.98306,75.25278,"(-72.98306, 75.25278)"
Grove Mountains 023711,50186,Valid,L6,0.46,Found,2003,-72.98389,75.25083,"(-72.98389, 75.25083)"
Grove Mountains 023714,48111,Valid,L5,0.6,Found,2003,-72.983889,75.250833,"(-72.983889, 75.250833)"
Grove Mountains 023732,50187,Valid,L5,0.56,Found,2003,-72.98389,75.25111,"(-72.98389, 75.25111)"
Grove Mountains 023735,50188,Valid,L5,0.56,Found,2003,-72.98389,75.25111,"(-72.98389, 75.25111)"
Grove Mountains 023754,50189,Valid,L5,3.36,Found,2003,-72.98417,75.25222,"(-72.98417, 75.25222)"
Grove Mountains 023756,48112,Valid,L5,2.09,Found,2003,-72.984167,75.252222,"(-72.984167, 75.252222)"
Grove Mountains 023758,48113,Valid,L6,1.35,Found,2003,-72.984444,75.25,"(-72.984444, 75.25)"
Grove Mountains 023759,50191,Valid,L6,1.28,Found,2003,-72.98444,75.25,"(-72.98444, 75.25)"
Grove Mountains 023761,50193,Valid,L6,0.81,Found,2003,-72.98444,75.25,"(-72.98444, 75.25)"
Grove Mountains 023763,50194,Valid,L5,0.87,Found,2003,-72.98444,75.25,"(-72.98444, 75.25)"
Grove Mountains 023769,50195,Valid,H4,53.35,Found,2003,-72.98444,75.25,"(-72.98444, 75.25)"
Grove Mountains 023771,30717,Valid,L5,5.1,Found,2003,-72.98444,75.25,"(-72.98444, 75.25)"
Grove Mountains 023776,48114,Valid,L5,0.66,Found,2003,-72.984444,75.2525,"(-72.984444, 75.2525)"
Grove Mountains 023778,48115,Valid,L6,1.02,Found,2003,-72.984444,75.2525,"(-72.984444, 75.2525)"
Grove Mountains 023779,48116,Valid,L6,1.09,Found,2003,-72.984444,75.2525,"(-72.984444, 75.2525)"
Grove Mountains 023781,50196,Valid,L5,0.9,Found,2003,-72.98472,75.24944,"(-72.98472, 75.24944)"
Grove Mountains 023783,50197,Valid,L6,0.48,Found,2003,-72.98472,75.24944,"(-72.98472, 75.24944)"
Grove Mountains 023784,48118,Valid,L5,0.66,Found,2003,-72.984722,75.249444,"(-72.984722, 75.249444)"
Grove Mountains 023787,48119,Valid,L5,0.61,Found,2003,-72.984722,75.249722,"(-72.984722, 75.249722)"
Grove Mountains 023791,50198,Valid,L5,0.6,Found,2003,-72.98361,75.25028,"(-72.98361, 75.25028)"
Grove Mountains 023819,50199,Valid,L5,0.47,Found,2003,-72.98361,75.25083,"(-72.98361, 75.25083)"
Grove Mountains 023899,50201,Valid,L5,0.46,Found,2003,-72.9822,75.2489,"(-72.9822, 75.2489)"
Grove Mountains 024006,48121,Valid,L6,0.6,Found,2003,-72.983611,75.252222,"(-72.983611, 75.252222)"
Grove Mountains 024007,50202,Valid,L5,0.8,Found,2003,-72.9925,75.25222,"(-72.9925, 75.25222)"
Grove Mountains 024008,48122,Valid,L5,0.85,Found,2003,-72.983611,75.252222,"(-72.983611, 75.252222)"
Grove Mountains 024009,48123,Valid,L5,0.85,Found,2003,-72.983611,75.252222,"(-72.983611, 75.252222)"
Grove Mountains 024012,50203,Valid,H5,0.48,Found,2003,-72.98361,75.25222,"(-72.98361, 75.25222)"
Grove Mountains 024016,48124,Valid,L5,1.06,Found,2003,-72.983611,75.252222,"(-72.983611, 75.252222)"
Grove Mountains 024061,50204,Valid,L5,8.24,Found,2003,-72.9819,75.2467,"(-72.9819, 75.2467)"
Grove Mountains 024063,50205,Valid,H3,0.68,Found,2003,-72.98139,75.24556,"(-72.98139, 75.24556)"
Grove Mountains 024064,50206,Valid,H5,8.83,Found,2003,-72.9975,75.24417,"(-72.9975, 75.24417)"
Grove Mountains 024066,50207,Valid,LL5,0.45,Found,2003,-72.9975,75.24417,"(-72.9975, 75.24417)"
Grove Mountains 024129,48126,Valid,H6,24,Found,2003,-72.985,75.256389,"(-72.985, 75.256389)"
Grove Mountains 024131,48127,Valid,L5,1.58,Found,2003,-72.984722,75.256667,"(-72.984722, 75.256667)"
Grove Mountains 024153,48128,Valid,L6,1.54,Found,2003,-72.9825,75.251944,"(-72.9825, 75.251944)"
Grove Mountains 024237,48129,Valid,Ureilite,1.14,Found,2003,-72.9825,75.25,"(-72.9825, 75.25)"
Grove Mountains 024241,50211,Valid,L6,0.91,Found,2003,-72.9825,75.25,"(-72.9825, 75.25)"
Grove Mountains 024242,50212,Valid,L6,1.73,Found,2003,-72.9825,75.25,"(-72.9825, 75.25)"
Grove Mountains 024245,48131,Valid,LL5,0.7,Found,2003,-72.9825,75.25,"(-72.9825, 75.25)"
Grove Mountains 024247,50213,Valid,L5,0.48,Found,2003,-72.9825,75.2503,"(-72.9825, 75.2503)"
Grove Mountains 024248,50214,Valid,L6,0.88,Found,2003,-72.9825,75.2503,"(-72.9825, 75.2503)"
Grove Mountains 024249,48132,Valid,H5,1.07,Found,2003,-72.9825,75.250278,"(-72.9825, 75.250278)"
Grove Mountains 024251,50215,Valid,L6,0.87,Found,2003,-72.9825,75.25028,"(-72.9825, 75.25028)"
Grove Mountains 024258,48133,Valid,L6,0.56,Found,2003,-72.9825,75.250278,"(-72.9825, 75.250278)"
Grove Mountains 024259,50216,Valid,L5,0.45,Found,2003,-72.9825,75.25028,"(-72.9825, 75.25028)"
Grove Mountains 024262,50217,Valid,L5,0.45,Found,2003,-72.9825,75.25028,"(-72.9825, 75.25028)"
Grove Mountains 024447,50218,Valid,L5,8.52,Found,2003,-72.775,75.34222,"(-72.775, 75.34222)"
Grove Mountains 024448,50219,Valid,H5,0.38,Found,2003,-72.775,75.32972,"(-72.775, 75.32972)"
Grove Mountains 050001,48134,Valid,L3,2.41,Found,2005,-73.113056,75.159722,"(-73.113056, 75.159722)"
Grove Mountains 050002,48135,Valid,L3,2.03,Found,2006,-73.113889,75.165833,"(-73.113889, 75.165833)"
Grove Mountains 050003,48136,Valid,LL6,6.4,Found,2005,-73.094444,75.203333,"(-73.094444, 75.203333)"
Grove Mountains 050005,48137,Valid,L4,1.15,Found,2006,-73.113889,75.171667,"(-73.113889, 75.171667)"
Grove Mountains 050006,48138,Valid,L3,2.6,Found,2006,-73.113333,75.164444,"(-73.113333, 75.164444)"
Grove Mountains 050007,48139,Valid,LL5,11.08,Found,2006,-73.088889,75.222778,"(-73.088889, 75.222778)"
Grove Mountains 050009,48141,Valid,H3,2.58,Found,2006,-73.092222,75.193333,"(-73.092222, 75.193333)"
Grove Mountains 050011,48142,Valid,H4,7.34,Found,2006,-72.995556,75.193056,"(-72.995556, 75.193056)"
Grove Mountains 050012,48143,Valid,L3,0.8,Found,2006,-73.1125,75.159444,"(-73.1125, 75.159444)"
Grove Mountains 050013,48144,Valid,L6,1.13,Found,2006,-73.113611,75.161389,"(-73.113611, 75.161389)"
Grove Mountains 050014,46411,Valid,LL6,6.31,Found,2006,-73.10389,75.17556,"(-73.10389, 75.17556)"
Grove Mountains 050015,48145,Valid,L3,2.23,Found,2006,-73.113889,75.165833,"(-73.113889, 75.165833)"
Grove Mountains 050016,48146,Valid,H3,0.63,Found,2006,-73.113333,75.103889,"(-73.113333, 75.103889)"
Grove Mountains 050017,48147,Valid,LL4,0.31,Found,2006,-73.1075,75.173611,"(-73.1075, 75.173611)"
Grove Mountains 050018,48148,Valid,L3,0.69,Found,2006,-73.114167,75.165278,"(-73.114167, 75.165278)"
Grove Mountains 050021,46413,Valid,H5,2.88,Found,2006,-73.07611,75.26,"(-73.07611, 75.26)"
Grove Mountains 050022,48149,Valid,H5,3.58,Found,2006,-73.074444,75.180278,"(-73.074444, 75.180278)"
Grove Mountains 050024,48151,Valid,L3,1.51,Found,2006,-73.100278,75.2,"(-73.100278, 75.2)"
Grove Mountains 050025,46414,Valid,H3,1.77,Found,2006,-72.99583,75.18528,"(-72.99583, 75.18528)"
Grove Mountains 050026,46415,Valid,H5,68.63,Found,2006,-72.99306,75.20722,"(-72.99306, 75.20722)"
Grove Mountains 050028,46416,Valid,H4,8.91,Found,2006,-72.99556,75.19472,"(-72.99556, 75.19472)"
Grove Mountains 050031,48152,Valid,H4,31.59,Found,2006,-73.103889,75.17,"(-73.103889, 75.17)"
Grove Mountains 050033,46417,Valid,L6,628,Found,2006,-72.99694,75.21833,"(-72.99694, 75.21833)"
Grove Mountains 050034,46913,Valid,L6,38.13,Found,2006,-72.99778,75.21944,"(-72.99778, 75.21944)"
Grove Mountains 050035,50221,Valid,L5,43.82,Found,2006,-72.99972,75.19417,"(-72.99972, 75.19417)"
Grove Mountains 050036,46914,Valid,L5,11.37,Found,2006,-72.99861,75.21139,"(-72.99861, 75.21139)"
Grove Mountains 050037,50222,Valid,L6,29.57,Found,2006,-72.99667,75.21667,"(-72.99667, 75.21667)"
Grove Mountains 050038,48153,Valid,L6,12.69,Found,2006,-72.998333,75.215556,"(-72.998333, 75.215556)"
Grove Mountains 050039,46915,Valid,H6,1.82,Found,2006,-72.99861,75.19361,"(-72.99861, 75.19361)"
Grove Mountains 050041,46916,Valid,H5,3.49,Found,2006,-72.99556,75.20611,"(-72.99556, 75.20611)"
Grove Mountains 050042,46917,Valid,L5,180.49,Found,2006,-72.99667,75.21833,"(-72.99667, 75.21833)"
Grove Mountains 050043,46918,Valid,L6,128.89,Found,2006,-72.99667,75.21806,"(-72.99667, 75.21806)"
Grove Mountains 050044,48155,Valid,L4,66.72,Found,2006,-72.996667,75.218056,"(-72.996667, 75.218056)"
Grove Mountains 050045,48156,Valid,L5,36.65,Found,2006,-72.996944,75.217778,"(-72.996944, 75.217778)"
Grove Mountains 050046,48157,Valid,L5,20.43,Found,2006,-73.105,75.171389,"(-73.105, 75.171389)"
Grove Mountains 050047,50223,Valid,L5,16.54,Found,2006,-72.99694,75.2175,"(-72.99694, 75.2175)"
Grove Mountains 050048,50224,Valid,L6,15.28,Found,2006,-72.9925,75.21806,"(-72.9925, 75.21806)"
Grove Mountains 050051,48159,Valid,L5,5.08,Found,2006,-72.996944,75.218333,"(-72.996944, 75.218333)"
Grove Mountains 050058,48161,Valid,L6,8.62,Found,2006,-72.991944,75.234444,"(-72.991944, 75.234444)"
